customer_id,name,email,city,registration_date,days_since_registration,customer_segment
792,Customer 792,customer792@email.com,Yogyakarta,2025-03-02,132,Established
793,Customer 793,customer793@email.com,Surabaya,2025-03-03,131,Established
794,Customer 794,customer794@email.com,Jakarta,2025-03-04,130,Established
795,Customer 795,customer795@email.com,Jakarta,2025-03-05,129,Established
796,Customer 796,customer796@email.com,Surabaya,2025-03-06,128,Established
797,Customer 797,customer797@email.com,Yogyakarta,2025-03-07,127,Established
798,Customer 798,customer798@email.com,Medan,2025-03-08,126,Established
799,Customer 799,customer799@email.com,Jakarta,2025-03-09,125,Established
800,Customer 800,customer800@email.com,Bandung,2025-03-10,124,Established
801,Customer 801,customer801@email.com,Yogyakarta,2025-03-11,123,Established
802,Customer 802,customer802@email.com,Surabaya,2025-03-12,122,Established
803,Customer 803,customer803@email.com,Bandung,2025-03-13,121,Established
804,Customer 804,customer804@email.com,Jakarta,2025-03-14,120,Established
805,Customer 805,customer805@email.com,Yogyakarta,2025-03-15,119,Established
806,Customer 806,customer806@email.com,Yogyakarta,2025-03-16,118,Established
807,Customer 807,customer807@email.com,Jakarta,2025-03-17,117,Established
808,Customer 808,customer808@email.com,Jakarta,2025-03-18,116,Established
809,Customer 809,customer809@email.com,Yogyakarta,2025-03-19,115,Established
810,Customer 810,customer810@email.com,Yogyakarta,2025-03-20,114,Established
811,Customer 811,customer811@email.com,Medan,2025-03-21,113,Established
812,Customer 812,customer812@email.com,Surabaya,2025-03-22,112,Established
813,Customer 813,customer813@email.com,Jakarta,2025-03-23,111,Established
814,Customer 814,customer814@email.com,Bandung,2025-03-24,110,Established
815,Customer 815,customer815@email.com,Surabaya,2025-03-25,109,Established
816,Customer 816,customer816@email.com,Yogyakarta,2025-03-26,108,Established
817,Customer 817,customer817@email.com,Bandung,2025-03-27,107,Established
818,Customer 818,customer818@email.com,Yogyakarta,2025-03-28,106,Established
819,Customer 819,customer819@email.com,Bandung,2025-03-29,105,Established
820,Customer 820,customer820@email.com,Medan,2025-03-30,104,Established
821,Customer 821,customer821@email.com,Medan,2025-03-31,103,Established
822,Customer 822,customer822@email.com,Medan,2025-04-01,102,Established
823,Customer 823,customer823@email.com,Surabaya,2025-04-02,101,Established
824,Customer 824,customer824@email.com,Medan,2025-04-03,100,Established
825,Customer 825,customer825@email.com,Bandung,2025-04-04,99,Established
826,Customer 826,customer826@email.com,Yogyakarta,2025-04-05,98,Established
827,Customer 827,customer827@email.com,Jakarta,2025-04-06,97,Established
828,Customer 828,customer828@email.com,Jakarta,2025-04-07,96,Established
829,Customer 829,customer829@email.com,Jakarta,2025-04-08,95,Established
830,Customer 830,customer830@email.com,Yogyakarta,2025-04-09,94,Established
831,Customer 831,customer831@email.com,Surabaya,2025-04-10,93,Established
832,Customer 832,customer832@email.com,Yogyakarta,2025-04-11,92,Established
833,Customer 833,customer833@email.com,Bandung,2025-04-12,91,Established
834,Customer 834,customer834@email.com,Yogyakarta,2025-04-13,90,Recent
835,Customer 835,customer835@email.com,Yogyakarta,2025-04-14,89,Recent
836,Customer 836,customer836@email.com,Bandung,2025-04-15,88,Recent
837,Customer 837,customer837@email.com,Yogyakarta,2025-04-16,87,Recent
838,Customer 838,customer838@email.com,Medan,2025-04-17,86,Recent
839,Customer 839,customer839@email.com,Yogyakarta,2025-04-18,85,Recent
840,Customer 840,customer840@email.com,Jakarta,2025-04-19,84,Recent
841,Customer 841,customer841@email.com,Medan,2025-04-20,83,Recent
842,Customer 842,customer842@email.com,Yogyakarta,2025-04-21,82,Recent
843,Customer 843,customer843@email.com,Bandung,2025-04-22,81,Recent
844,Customer 844,customer844@email.com,Medan,2025-04-23,80,Recent
845,Customer 845,customer845@email.com,Medan,2025-04-24,79,Recent
846,Customer 846,customer846@email.com,Surabaya,2025-04-25,78,Recent
847,Customer 847,customer847@email.com,Bandung,2025-04-26,77,Recent
848,Customer 848,customer848@email.com,Surabaya,2025-04-27,76,Recent
849,Customer 849,customer849@email.com,Jakarta,2025-04-28,75,Recent
850,Customer 850,customer850@email.com,Surabaya,2025-04-29,74,Recent
851,Customer 851,customer851@email.com,Jakarta,2025-04-30,73,Recent
852,Customer 852,customer852@email.com,Surabaya,2025-05-01,72,Recent
853,Customer 853,customer853@email.com,Surabaya,2025-05-02,71,Recent
854,Customer 854,customer854@email.com,Medan,2025-05-03,70,Recent
855,Customer 855,customer855@email.com,Surabaya,2025-05-04,69,Recent
856,Customer 856,customer856@email.com,Jakarta,2025-05-05,68,Recent
857,Customer 857,customer857@email.com,Yogyakarta,2025-05-06,67,Recent
858,Customer 858,customer858@email.com,Medan,2025-05-07,66,Recent
859,Customer 859,customer859@email.com,Medan,2025-05-08,65,Recent
860,Customer 860,customer860@email.com,Medan,2025-05-09,64,Recent
861,Customer 861,customer861@email.com,Medan,2025-05-10,63,Recent
862,Customer 862,customer862@email.com,Surabaya,2025-05-11,62,Recent
863,Customer 863,customer863@email.com,Surabaya,2025-05-12,61,Recent
864,Customer 864,customer864@email.com,Bandung,2025-05-13,60,Recent
865,Customer 865,customer865@email.com,Bandung,2025-05-14,59,Recent
866,Customer 866,customer866@email.com,Yogyakarta,2025-05-15,58,Recent
867,Customer 867,customer867@email.com,Jakarta,2025-05-16,57,Recent
868,Customer 868,customer868@email.com,Surabaya,2025-05-17,56,Recent
869,Customer 869,customer869@email.com,Yogyakarta,2025-05-18,55,Recent
870,Customer 870,customer870@email.com,Medan,2025-05-19,54,Recent
871,Customer 871,customer871@email.com,Yogyakarta,2025-05-20,53,Recent
872,Customer 872,customer872@email.com,Surabaya,2025-05-21,52,Recent
873,Customer 873,customer873@email.com,Jakarta,2025-05-22,51,Recent
874,Customer 874,customer874@email.com,Medan,2025-05-23,50,Recent
875,Customer 875,customer875@email.com,Medan,2025-05-24,49,Recent
876,Customer 876,customer876@email.com,Surabaya,2025-05-25,48,Recent
877,Customer 877,customer877@email.com,Yogyakarta,2025-05-26,47,Recent
878,Customer 878,customer878@email.com,Yogyakarta,2025-05-27,46,Recent
879,Customer 879,customer879@email.com,Bandung,2025-05-28,45,Recent
880,Customer 880,customer880@email.com,Bandung,2025-05-29,44,Recent
881,Customer 881,customer881@email.com,Yogyakarta,2025-05-30,43,Recent
882,Customer 882,customer882@email.com,Medan,2025-05-31,42,Recent
883,Customer 883,customer883@email.com,Surabaya,2025-06-01,41,Recent
884,Customer 884,customer884@email.com,Medan,2025-06-02,40,Recent
885,Customer 885,customer885@email.com,Yogyakarta,2025-06-03,39,Recent
886,Customer 886,customer886@email.com,Bandung,2025-06-04,38,Recent
887,Customer 887,customer887@email.com,Medan,2025-06-05,37,Recent
888,Customer 888,customer888@email.com,Surabaya,2025-06-06,36,Recent
889,Customer 889,customer889@email.com,Yogyakarta,2025-06-07,35,Recent
890,Customer 890,customer890@email.com,Surabaya,2025-06-08,34,Recent
891,Customer 891,customer891@email.com,Surabaya,2025-06-09,33,Recent
892,Customer 892,customer892@email.com,Surabaya,2025-06-10,32,Recent
893,Customer 893,customer893@email.com,Bandung,2025-06-11,31,Recent
894,Customer 894,customer894@email.com,Medan,2025-06-12,30,New
895,Customer 895,customer895@email.com,Bandung,2025-06-13,29,New
896,Customer 896,customer896@email.com,Medan,2025-06-14,28,New
897,Customer 897,customer897@email.com,Medan,2025-06-15,27,New
898,Customer 898,customer898@email.com,Medan,2025-06-16,26,New
899,Customer 899,customer899@email.com,Yogyakarta,2025-06-17,25,New
900,Customer 900,customer900@email.com,Yogyakarta,2025-06-18,24,New
901,Customer 901,customer901@email.com,Surabaya,2025-06-19,23,New
902,Customer 902,customer902@email.com,Surabaya,2025-06-20,22,New
903,Customer 903,customer903@email.com,Medan,2025-06-21,21,New
904,Customer 904,customer904@email.com,Medan,2025-06-22,20,New
905,Customer 905,customer905@email.com,Medan,2025-06-23,19,New
906,Customer 906,customer906@email.com,Medan,2025-06-24,18,New
907,Customer 907,customer907@email.com,Jakarta,2025-06-25,17,New
908,Customer 908,customer908@email.com,Medan,2025-06-26,16,New
909,Customer 909,customer909@email.com,Surabaya,2025-06-27,15,New
910,Customer 910,customer910@email.com,Surabaya,2025-06-28,14,New
911,Customer 911,customer911@email.com,Medan,2025-06-29,13,New
912,Customer 912,customer912@email.com,Bandung,2025-06-30,12,New
913,Customer 913,customer913@email.com,Bandung,2025-07-01,11,New
914,Customer 914,customer914@email.com,Bandung,2025-07-02,10,New
915,Customer 915,customer915@email.com,Bandung,2025-07-03,9,New
916,Customer 916,customer916@email.com,Medan,2025-07-04,8,New
917,Customer 917,customer917@email.com,Surabaya,2025-07-05,7,New
918,Customer 918,customer918@email.com,Jakarta,2025-07-06,6,New
919,Customer 919,customer919@email.com,Jakarta,2025-07-07,5,New
920,Customer 920,customer920@email.com,Medan,2025-07-08,4,New
921,Customer 921,customer921@email.com,Jakarta,2025-07-09,3,New
922,Customer 922,customer922@email.com,Bandung,2025-07-10,2,New
923,Customer 923,customer923@email.com,Yogyakarta,2025-07-11,1,New
924,Customer 924,customer924@email.com,Yogyakarta,2025-07-12,0,
925,Customer 925,customer925@email.com,Jakarta,2025-07-13,-1,
926,Customer 926,customer926@email.com,Jakarta,2025-07-14,-2,
927,Customer 927,customer927@email.com,Medan,2025-07-15,-3,
928,Customer 928,customer928@email.com,Medan,2025-07-16,-4,
929,Customer 929,customer929@email.com,Surabaya,2025-07-17,-5,
930,Customer 930,customer930@email.com,Bandung,2025-07-18,-6,
931,Customer 931,customer931@email.com,Yogyakarta,2025-07-19,-7,
932,Customer 932,customer932@email.com,Surabaya,2025-07-20,-8,
933,Customer 933,customer933@email.com,Jakarta,2025-07-21,-9,
934,Customer 934,customer934@email.com,Jakarta,2025-07-22,-10,
935,Customer 935,customer935@email.com,Medan,2025-07-23,-11,
936,Customer 936,customer936@email.com,Yogyakarta,2025-07-24,-12,
937,Customer 937,customer937@email.com,Yogyakarta,2025-07-25,-13,
938,Customer 938,customer938@email.com,Yogyakarta,2025-07-26,-14,
939,Customer 939,customer939@email.com,Yogyakarta,2025-07-27,-15,
940,Customer 940,customer940@email.com,Surabaya,2025-07-28,-16,
941,Customer 941,customer941@email.com,Medan,2025-07-29,-17,
942,Customer 942,customer942@email.com,Medan,2025-07-30,-18,
943,Customer 943,customer943@email.com,Medan,2025-07-31,-19,
944,Customer 944,customer944@email.com,Jakarta,2025-08-01,-20,
945,Customer 945,customer945@email.com,Surabaya,2025-08-02,-21,
946,Customer 946,customer946@email.com,Yogyakarta,2025-08-03,-22,
947,Customer 947,customer947@email.com,Jakarta,2025-08-04,-23,
948,Customer 948,customer948@email.com,Surabaya,2025-08-05,-24,
949,Customer 949,customer949@email.com,Yogyakarta,2025-08-06,-25,
950,Customer 950,customer950@email.com,Surabaya,2025-08-07,-26,
951,Customer 951,customer951@email.com,Surabaya,2025-08-08,-27,
952,Customer 952,customer952@email.com,Jakarta,2025-08-09,-28,
953,Customer 953,customer953@email.com,Bandung,2025-08-10,-29,
954,Customer 954,customer954@email.com,Yogyakarta,2025-08-11,-30,
955,Customer 955,customer955@email.com,Yogyakarta,2025-08-12,-31,
956,Customer 956,customer956@email.com,Surabaya,2025-08-13,-32,
957,Customer 957,customer957@email.com,Medan,2025-08-14,-33,
958,Customer 958,customer958@email.com,Surabaya,2025-08-15,-34,
959,Customer 959,customer959@email.com,Bandung,2025-08-16,-35,
960,Customer 960,customer960@email.com,Yogyakarta,2025-08-17,-36,
961,Customer 961,customer961@email.com,Medan,2025-08-18,-37,
962,Customer 962,customer962@email.com,Bandung,2025-08-19,-38,
963,Customer 963,customer963@email.com,Bandung,2025-08-20,-39,
964,Customer 964,customer964@email.com,Jakarta,2025-08-21,-40,
965,Customer 965,customer965@email.com,Jakarta,2025-08-22,-41,
966,Customer 966,customer966@email.com,Medan,2025-08-23,-42,
967,Customer 967,customer967@email.com,Medan,2025-08-24,-43,
968,Customer 968,customer968@email.com,Bandung,2025-08-25,-44,
969,Customer 969,customer969@email.com,Surabaya,2025-08-26,-45,
970,Customer 970,customer970@email.com,Bandung,2025-08-27,-46,
971,Customer 971,customer971@email.com,Surabaya,2025-08-28,-47,
972,Customer 972,customer972@email.com,Surabaya,2025-08-29,-48,
973,Customer 973,customer973@email.com,Medan,2025-08-30,-49,
974,Customer 974,customer974@email.com,Bandung,2025-08-31,-50,
975,Customer 975,customer975@email.com,Bandung,2025-09-01,-51,
976,Customer 976,customer976@email.com,Bandung,2025-09-02,-52,
977,Customer 977,customer977@email.com,Bandung,2025-09-03,-53,
978,Customer 978,customer978@email.com,Medan,2025-09-04,-54,
979,Customer 979,customer979@email.com,Medan,2025-09-05,-55,
980,Customer 980,customer980@email.com,Yogyakarta,2025-09-06,-56,
981,Customer 981,customer981@email.com,Yogyakarta,2025-09-07,-57,
982,Customer 982,customer982@email.com,Bandung,2025-09-08,-58,
983,Customer 983,customer983@email.com,Yogyakarta,2025-09-09,-59,
984,Customer 984,customer984@email.com,Yogyakarta,2025-09-10,-60,
985,Customer 985,customer985@email.com,Bandung,2025-09-11,-61,
986,Customer 986,customer986@email.com,Yogyakarta,2025-09-12,-62,
987,Customer 987,customer987@email.com,Bandung,2025-09-13,-63,
988,Customer 988,customer988@email.com,Bandung,2025-09-14,-64,
989,Customer 989,customer989@email.com,Surabaya,2025-09-15,-65,
990,Customer 990,customer990@email.com,Yogyakarta,2025-09-16,-66,
991,Customer 991,customer991@email.com,Jakarta,2025-09-17,-67,
992,Customer 992,customer992@email.com,Yogyakarta,2025-09-18,-68,
993,Customer 993,customer993@email.com,Jakarta,2025-09-19,-69,
994,Customer 994,customer994@email.com,Bandung,2025-09-20,-70,
995,Customer 995,customer995@email.com,Bandung,2025-09-21,-71,
996,Customer 996,customer996@email.com,Bandung,2025-09-22,-72,
997,Customer 997,customer997@email.com,Yogyakarta,2025-09-23,-73,
998,Customer 998,customer998@email.com,Jakarta,2025-09-24,-74,
999,Customer 999,customer999@email.com,Yogyakarta,2025-09-25,-75,
1000,Customer 1000,customer1000@email.com,Surabaya,2025-09-26,-76,
